text,label,document_index
yr ugly hack avoid data call lavaan ed need lavaan anyway might well get re also us apply custom argument fitted lavaan object also use hack isnull ed yes probably want necessary stuff object,CODE,3555
todo apply custom data,ALGORITHM,3556
see lines avoid fixedx errors probably needed diff lavmodel lavmodel lavpartable lavpartable lavsamplestats lavoptions lavoptions lavdata lavdata measure measure,DEFECT,3557
mean array fixme reduce slow,ARCHITECTURE,3558
generate initial values todo write start values new columns include partable,REQUIREMENTS,3559
todo need exported reverse rstan lookup rosetta rstan rosetta alternate way possibly get around export,DESIGN,3562
generate initial values fixme something smarter failure,USABILITY,3563
todo block ever differ group,REQUIREMENTS,3565
todo get prior associated covariance param fa priors,ALGORITHM,3566
fixme remove covariances associated fixed,CODE,3567
todo check covariances lv,CODE,3568
fa priors todo change around faster,ARCHITECTURE,3569
todo block prior associated put entries matrix todo check inequality constraints,ALGORITHM,3570
todo block ever differ group,CODE,3573
todo check inequality constraints,ALGORITHM,3575
constraints one parameter label lhs fixme handle eg b1 b2 see,DEFECT,3576
this file intended used process nocov start,TEST,3577
todo improve vector,CODE,3579
todo large probably smaller functions,DESIGN,3580
time series division much slower matrix division,ARCHITECTURE,3581
classes adding workaround case throw conditions these would get condition twice stop also signal if drop classes condition objects ie conditions get duplicate signals this probably quite rare rare case also duplicates extra class,DESIGN,3583
always ignore tail this always good good otherwise,DEFECT,3585
need to fix this below to incorporate all,REQUIREMENTS,3586
get todo takes first object,DEFECT,3587
get properties todo takes first object,DEFECT,3588
todo left truncation,REQUIREMENTS,3589
todo left truncation,REQUIREMENTS,3590
,CODE,3591
,CODE,3592
unused,CODE,3594
extract time variable lhs object length lhs object,DESIGN,3595
ugly hack,CODE,3596
entry,ARCHITECTURE,3597
todo if transform eg log time use information variable name ii transform inverse transform,REQUIREMENTS,3598
coping weird test behaviour cran rdevel,TEST,3599
models slow,ARCHITECTURE,3600
coping weird test behaviour cran rdevel,TEST,3602
models slow,ARCHITECTURE,3603
coping weird test behaviour cran rdevel,TEST,3604
coping weird test behaviour cran rdevel,TEST,3605
models slow,ARCHITECTURE,3606
working yet param find mean param seed integer random number seed,DEFECT,3608
fixme is reference still needed row col,CODE,3609
fixme is row col reference still needed table table attr table row attr table col cell row col,CODE,3610
fill case,CODE,3611
median logical vector nt work know trying get median fun get mode,DEFECT,3612
characters handled,CODE,3613
function see knitr context not perfect bit hack https,DESIGN,3614
nasty handling special parameters because object via call object passed print function context additional arguments needed these lost need however someone could call function directly arguments need take needs defaults decent default handling these lines pass cran checks ca nt assign,BUILD,3615
why difficult,CODE,3616
dataframe fixme need deal factors,DEFECT,3617
why difficult,CODE,3618
this broken windows fixme testthat expecttrue,TEST,3619
use svd compute components for ll keep pca object created consistent svd scale expr center true scale true,ALGORITHM,3620
dummy test,TEST,3622
ignore one,ALGORITHM,3623
want take list features list filters take feature list,CODE,3624
ignore one,ALGORITHM,3626
todo impact could use,REQUIREMENTS,3627
use docall nt know many things ll instead get list using lapply rbind list todo parallelize time scales number byenums chunk docall rbind lapply byenums function switching end wrong number columns ci triggers one another gdb,BUILD,3628
likely assigning enum other case ll define,DESIGN,3629
first separate duplicate slow,ARCHITECTURE,3630
use docall nt know many things ll instead get list using lapply rbind list todo parallelize time scales number byenums chunk docall rbind lapply byenums function switching end wrong number columns ci triggers one another gdb,BUILD,3631
first separate duplicate slow,ARCHITECTURE,3632
likely assigning enum other case ll define,DESIGN,3633
brms column names we re going try fix mapping back chunk may may work since ca nt sure sort as hack mapping model object function used internally used create mapping enum plyr enum sort unique enum sort levels chunk enum per https would nice import plyr oh well gdb,DEFECT,3634
note left lot settings boot defaults nt free gdb,BUILD,3636
todo need add fields convenience things like,REQUIREMENTS,3637
put order,CODE,3639
todo,CODE,3640
todo double check unit,REQUIREMENTS,3641
todo all elements class length unique lapply object return elements must class,DESIGN,3642
todo dim spwn length dim object spwn return first dimension names object spwn spwn length,DEFECT,3644
hack should solved adding name generic,CODE,3645
hack should solved adding name generic,CODE,3646
hack should solved adding name generic,CODE,3647
empty object todo,CODE,3648
array terrible hack diagonal,CODE,3649
todo test,TEST,3650
hack drop slot,CODE,3651
hack summary,CODE,3652
todo use docall,CODE,3653
hack need check names get dropped,CODE,3654
hack clean fixed list elements named vectors,CODE,3657
todo environment,CODE,3658
todo make details list lists,CODE,3659
todo dimnames used formula is right formula formula function name,CODE,3660
todo deal arguments without default values,CODE,3661
hack clean fixed list elements named vectors,CODE,3662
gradient todo check,CODE,3663
todo should work along params or one how select take data args,ALGORITHM,3664
todo conversion factor dimnames order,DEFECT,3665
todo handle,DEFECT,3666
todo add,REQUIREMENTS,3667
show todo show median var,USABILITY,3668
hack method problem,CODE,3670
happen,CODE,3672
come,CODE,3673
todo check vs mat,CODE,3674
todo add mean weighted,CODE,3675
check todo,CODE,3677
todo check whether needed,CODE,3680
todo expand aperm flpars,REQUIREMENTS,3683
todo expand aperm flpars,REQUIREMENTS,3684
todo expand aperm flpars,REQUIREMENTS,3685
todo expand aperm flpars,REQUIREMENTS,3687
todo turn loop,CODE,3690
todo check ok,DEFECT,3691
for elements type,DESIGN,3692
for elements type,DESIGN,3693
report messages users possibly find way deal,USABILITY,3694
first remove entries dealing team events think ve team show certain cases could nt see need remove others case,CODE,3696
ignoring gets weird,CODE,3697
if methods find first found better way warn user used,REQUIREMENTS,3698
add error handling one throws error report,CODE,3699
report many rows dirty removed,USABILITY,3700
note file uses function scales argument returns this use scale also change,DESIGN,3701
try stuff make factors sign,ALGORITHM,3702
faster way find diagonal inverse,ARCHITECTURE,3703
reduce number,ALGORITHM,3704
estimate relative,ALGORITHM,3705
use variables,ALGORITHM,3706
want get intercept component zero means it components we may faster ve,ARCHITECTURE,3708
else put object,DESIGN,3710
todo,REQUIREMENTS,3711
expression figure coefficients used,CODE,3713
does regression make sense,TEST,3714
this bit hack not sure parameter added params parallel names params,CODE,3715
no directed not sure would handled multiple entries ok,REQUIREMENTS,3716
case,CODE,3718
this line creates parent null failed error,DEFECT,3719
,CODE,3720
,CODE,3721
without text nt load next call made means message,DEFECT,3722
this needs updated simply pass object,DESIGN,3723
type depends method normal confidence,ALGORITHM,3724
nt work yet numeric size values list size obj,DEFECT,3725
way support parameter rows returned,CODE,3726
,CODE,3728
check file prob doesnt work leave reference encoding,CODE,3729
setting na this nt work well,DEFECT,3730
data options,USABILITY,3731
method objects note efficient difficult work around method objects objects later,ARCHITECTURE,3732
simpsonsreference do arrows like double arrows simpsonsreference,CODE,3733
simpsonsreference do arrows like double arrows simpsonsreference,CODE,3734
get running total removal could probably make faster,ARCHITECTURE,3738
we re done record extra data fun filter get pvalue less,USABILITY,3739
should change names,CODE,3740
nocov start,TEST,3741
nocov end,TEST,3742
nocov start,TEST,3743
nocov end,TEST,3744
nocov start,TEST,3745
nocov end,TEST,3746
nocov start,TEST,3747
nocov end,TEST,3748
nocov start,TEST,3749
nocov end,TEST,3750
nocov start,TEST,3751
nocov start,TEST,3753
nocov start,TEST,3755
nocov end,TEST,3756
nocov start,TEST,3757
nocov end,TEST,3758
nocov start,TEST,3759
nocov end,TEST,3760
nocov start,TEST,3761
document need specify name null end,DOCUMENTATION,3763
nocov start,TEST,3765
nocov end,TEST,3766
nocov start,TEST,3767
nocov end,TEST,3768
nocov start,TEST,3769
nocov end,TEST,3770
nocov end,TEST,3772
nocov start,TEST,3773
nocov start,TEST,3775
nocov end,TEST,3776
nocov start,TEST,3777
nocov end,TEST,3778
nocov start,TEST,3779
nocov end,TEST,3780
nocov end,TEST,3781
this weird step notes check,BUILD,3783
kmp time resolution always second class vector eg object class eof comb field month following line replace comb instead month class,ALGORITHM,3784
kmp time resolution always second class vector eg object class eof comb field month following line replace comb instead month class,ALGORITHM,3785
shift start this works data,DEFECT,3786
test narm argument list fix one fails function,TEST,3787
making s3 class might useful what think,DESIGN,3789
work raw matrices rather class avoid matrix rep na d1 d1 d1 d1,CODE,3790
need update file name problem meta file contain elements,DESIGN,3792
todo get perform average,ALGORITHM,3793
kmp added reason nt,ALGORITHM,3794
working order ds xx mm,DEFECT,3795
kmp work eof object added temporary fix eof object field season this could result information,DEFECT,3797
